study	image	prob_plax_far	prob_plax_plax	prob_plax_laz	prob_psax_az	prob_psax_mv	prob_psax_pap	prob_a2c_lvocc_s	prob_a2c_laocc	prob_a2c	prob_a3c_lvocc_s	prob_a3c_laocc	prob_a3c	prob_a4c_lvocc_s	prob_a4c_laocc	prob_a4c	prob_a5c	prob_other	prob_rvinf	prob_psax_avz	prob_suprasternal	prob_subcostal	prob_plax_lac	prob_psax_apex
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a5c_04.jpg.dcm	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.003	0.003	0.991	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_03.jpg.dcm	0.006	0.142	0.001	0.113	0.0	0.011	0.0	0.001	0.0	0.001	0.001	0.002	0.0	0.001	0.001	0.0	0.01	0.099	0.002	0.0	0.085	0.524	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_2_06.jpg.dcm	0.003	0.069	0.001	0.789	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.001	0.001	0.001	0.002	0.018	0.003	0.001	0.066	0.004	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mv_20.jpg.dcm	0.0	0.0	0.0	0.0	0.998	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_inc_depth_08.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_lv_zoom_11.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.994	0.0	0.0	0.001	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	ssn_aoarch_05.jpg.dcm	0.001	0.0	0.001	0.003	0.002	0.007	0.0	0.076	0.006	0.0	0.0	0.0	0.001	0.023	0.0	0.002	0.009	0.009	0.002	0.84	0.006	0.008	0.002
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	ssn_aoarch_19.jpg.dcm	0.0	0.0	0.001	0.005	0.001	0.003	0.0	0.02	0.004	0.0	0.0	0.0	0.001	0.007	0.0	0.001	0.011	0.005	0.002	0.93	0.003	0.004	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_2_07.jpg.dcm	0.003	0.033	0.001	0.787	0.0	0.024	0.0	0.001	0.0	0.0	0.0	0.006	0.0	0.002	0.002	0.002	0.004	0.015	0.009	0.003	0.102	0.006	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_papmm_23.jpg.dcm	0.001	0.0	0.003	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.18	0.002	0.0	0.002	0.059	0.001	0.003	0.001	0.742	0.001	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_lv_zoom_2_22.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.678	0.0	0.0	0.001	0.0	0.001	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	sc4c_15.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_03.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvinflow_13.jpg.dcm	0.132	0.024	0.017	0.01	0.001	0.042	0.004	0.03	0.001	0.003	0.005	0.003	0.005	0.007	0.0	0.015	0.016	0.429	0.002	0.028	0.037	0.176	0.012
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_ascao_11.jpg.dcm	0.005	0.065	0.007	0.016	0.0	0.007	0.001	0.023	0.0	0.0	0.005	0.0	0.001	0.005	0.0	0.004	0.001	0.006	0.001	0.01	0.062	0.772	0.01
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_inc_depth_07.jpg.dcm	0.001	0.998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_lv_zoom_17.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.997	0.0	0.0	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_inc_depth_11.jpg.dcm	0.0	0.997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_lv_zoom_04.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_papmm_22.jpg.dcm	0.0	0.0	0.0	0.0	0.002	0.991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.004	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_lv_zoom_23.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.964	0.0	0.0	0.008	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	ssn_aoarch_07.jpg.dcm	0.0	0.0	0.001	0.002	0.0	0.002	0.0	0.05	0.003	0.0	0.0	0.0	0.001	0.014	0.0	0.001	0.005	0.005	0.001	0.905	0.003	0.005	0.002
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_ascao_20.jpg.dcm	0.0	0.003	0.004	0.017	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.003	0.013	0.939	0.008
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvinflow_05.jpg.dcm	0.003	0.066	0.008	0.016	0.001	0.007	0.007	0.009	0.003	0.002	0.002	0.002	0.002	0.003	0.0	0.005	0.012	0.758	0.002	0.004	0.048	0.034	0.005
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_ivc_10.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_24.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.002	0.948	0.0	0.022	0.014	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mv_22.jpg.dcm	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_av_06.jpg.dcm	0.0	0.0	0.0	0.972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_05.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.001	0.019	0.001	0.04	0.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_inc_depth_20.jpg.dcm	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_av_00.jpg.dcm	0.0	0.0	0.0	0.979	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	ssn_aoarch_12.jpg.dcm	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.024	0.003	0.0	0.0	0.0	0.0	0.006	0.0	0.001	0.004	0.004	0.001	0.949	0.001	0.003	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_inc_depth_10.jpg.dcm	0.0	0.995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_av_zoom_07.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_14.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.001	0.07	0.0	0.007	0.883	0.003	0.0	0.0	0.001	0.002	0.014	0.0	0.0	0.007	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_2_04.jpg.dcm	0.004	0.003	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.007	0.004	0.0	0.0	0.955	0.005	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mv_zoom_20.jpg.dcm	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	sc4c_20.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mv_17.jpg.dcm	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_inc_depth_11.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_inc_depth_23.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_av_26.jpg.dcm	0.0	0.0	0.0	0.99	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_ivc_2_08.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_11.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_15.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	ssn_aoarch_16.jpg.dcm	0.001	0.0	0.002	0.009	0.002	0.007	0.0	0.042	0.007	0.0	0.0	0.0	0.001	0.02	0.0	0.003	0.021	0.015	0.002	0.853	0.003	0.008	0.003
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a5c_02.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.995	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_12.jpg.dcm	0.011	0.009	0.152	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.009	0.019	0.0	0.036	0.036	0.011	0.273	0.009	0.349	0.08	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_2_00.jpg.dcm	0.008	0.074	0.003	0.794	0.001	0.018	0.001	0.006	0.0	0.001	0.001	0.002	0.001	0.002	0.001	0.006	0.004	0.004	0.008	0.007	0.047	0.01	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_05.jpg.dcm	0.002	0.149	0.002	0.641	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.001	0.0	0.014	0.018	0.001	0.0	0.04	0.115	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_18.jpg.dcm	0.017	0.196	0.006	0.119	0.0	0.011	0.001	0.004	0.0	0.001	0.001	0.006	0.001	0.002	0.002	0.0	0.021	0.028	0.003	0.001	0.204	0.374	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_ivc_2_11.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_lv_zoom_14.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.974	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_06.jpg.dcm	0.0	0.971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.027	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_20.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_inc_depth_13.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvinflow_10.jpg.dcm	0.004	0.012	0.016	0.071	0.003	0.056	0.009	0.044	0.003	0.003	0.007	0.002	0.005	0.007	0.0	0.03	0.057	0.179	0.006	0.052	0.368	0.051	0.017
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_2_16.jpg.dcm	0.029	0.015	0.452	0.001	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0	0.004	0.02	0.0	0.01	0.043	0.035	0.131	0.006	0.216	0.034	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mv_08.jpg.dcm	0.0	0.0	0.0	0.0	0.999	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_av_17.jpg.dcm	0.0	0.0	0.0	0.927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_papmm_20.jpg.dcm	0.0	0.0	0.0	0.0	0.001	0.996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_19.jpg.dcm	0.012	0.007	0.318	0.001	0.0	0.0	0.001	0.001	0.0	0.003	0.0	0.0	0.038	0.036	0.0	0.067	0.026	0.05	0.054	0.001	0.324	0.057	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mpa_bifurcation_02.jpg.dcm	0.002	0.001	0.0	0.564	0.003	0.006	0.0	0.001	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.004	0.003	0.139	0.057	0.215	0.002	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a5c_17.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.995	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_01.jpg.dcm	0.006	0.007	0.123	0.008	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.001	0.045	0.01	0.0	0.011	0.02	0.106	0.352	0.003	0.236	0.067	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvinflow_03.jpg.dcm	0.002	0.062	0.003	0.002	0.0	0.001	0.001	0.001	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.002	0.002	0.877	0.0	0.0	0.015	0.028	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_ivc_16.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_2_19.jpg.dcm	0.016	0.14	0.004	0.712	0.0	0.013	0.001	0.004	0.0	0.003	0.004	0.003	0.0	0.002	0.004	0.001	0.007	0.004	0.007	0.007	0.043	0.024	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_06.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_inc_depth_17.jpg.dcm	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_lv_zoom_23.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_lv_zoom_20.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.548	0.0	0.0	0.022	0.0	0.0	0.429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_ascao_16.jpg.dcm	0.0	0.004	0.01	0.039	0.0	0.001	0.001	0.008	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.007	0.002	0.004	0.001	0.002	0.01	0.895	0.014
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	sc4c_09.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_03.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136	0.864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a5c_14.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.938	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_lv_zoom_09.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.134	0.001	0.001	0.806	0.014	0.001	0.034	0.0	0.001	0.001	0.001	0.0	0.0	0.003	0.003	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_lv_zoom_2_13.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.579	0.002	0.0	0.404	0.001	0.0	0.01	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mv_13.jpg.dcm	0.0	0.0	0.0	0.0	0.995	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_23.jpg.dcm	0.009	0.096	0.003	0.031	0.001	0.011	0.0	0.003	0.0	0.001	0.001	0.002	0.0	0.002	0.002	0.001	0.015	0.015	0.002	0.001	0.485	0.319	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_2_21.jpg.dcm	0.006	0.01	0.411	0.002	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.014	0.036	0.0	0.075	0.032	0.046	0.091	0.001	0.241	0.032	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mv_zoom_24.jpg.dcm	0.0	0.0	0.0	0.0	0.98	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_04.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.003	0.781	0.0	0.022	0.171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_lv_zoom_06.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.989	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_inc_depth_18.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_papmm_25.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_2_24.jpg.dcm	0.002	0.015	0.001	0.919	0.001	0.011	0.0	0.002	0.0	0.001	0.0	0.001	0.0	0.001	0.001	0.001	0.003	0.002	0.003	0.006	0.026	0.004	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_inc_depth_12.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_av_12.jpg.dcm	0.0	0.0	0.0	0.822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.178	0.0	0.0	0.0	0.0
